#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
71,4775,6605,9120,3527,4010,8558,37•,51•,BLUE,0,1.9333333333333333,14,0,0,2,0,1.9333333333333333,19,1,0,2
72,6348,9702,3933,6106,6170,5716,55•,65•,BLUE,0,2.9,16,3,0,2,1,0.09999999999999999,14,4,0,2
73,4723,7725,3158,3354,4635,9065,74•,89•,BLUE,0,1.0333333333333334,21,5,0,2,0,0.0,16,6,1,2
74,5887,7161,8740,8734,9280,9053,34•,44•,BLUE,0,0.03333333333333333,8,3,0,2,0,0.03333333333333333,13,3,0,2
75,6832,7421,8290,6896,2283,7018,82•,64•,RED,0,0.2333333333333333,5,10,1,2,0,0.06666666666666667,17,4,0,2
76,9593,3527,3933,6606,9702,5959,55,63•,BLUE,0,2.9,15,4,0,1,0,1.9333333333333333,17,5,0,2
77,6106,3794,3472,9120,6647,6017,39,87•,BLUE,0,0.9333333333333333,12,2,0,1,1,1.0666666666666669,6,8,0,2
78,4775,3526,4010,10140,4731,9134,59•,40,RED,0,1.9333333333333333,20,2,0,2,0,0.1,5,5,0,0
79,4371,6605,6170,5948,7546,3522,62•,86•,BLUE,1,0.9666666666666667,15,3,0,2,0,0.06666666666666667,28,3,0,2
80,5932,5716,6348,5874,8558,6652,59•,48,RED,1,1.0666666666666667,14,2,0,2,0,0.16666666666666666,15,3,0,1
81,2283,3354,6106,7725,8740,9593,74•,29•,RED,0,1.0,25,3,0,2,0,1.9333333333333333,2,5,0,2
82,3472,7018,7421,5959,3527,10140,114•,60,RED,1,1.1666666666666667,13,11,1,2,0,1.0,14,6,0,1
83,9065,6170,4731,6896,8290,7161,48•,36,RED,0,0.0,11,5,0,2,0,0.0,10,3,0,1
84,6652,5948,4723,9053,9702,4775,84,37•,RED,0,1.2333333333333334,23,6,0,1,0,0.9666666666666667,13,1,0,2
85,4010,5874,8734,5716,3794,4635,47•,93•,BLUE,0,0.9666666666666667,17,2,0,2,0,0.16666666666666666,12,8,2,2
86,6348,8558,7546,4371,5887,9120,65,44•,RED,0,0.9666666666666667,19,5,0,1,0,2.0,12,3,0,2
87,3933,6647,9280,6606,5932,9134,62,44•,RED,0,1.0666666666666669,11,7,0,0,0,1.0333333333333334,9,4,0,2
88,6017,3158,6605,3522,3526,6832,96•,67•,RED,0,0.06666666666666668,17,12,0,2,0,0.9666666666666667,23,3,0,2
89,3354,8734,4731,4723,3527,3472,47•,59,BLUE,0,0.9333333333333333,9,6,0,2,0,1.9,19,3,0,1
90,4635,10140,4775,6896,6348,8740,127•,65•,RED,0,1.1,18,11,1,2,0,0.9666666666666667,16,7,0,2
91,5887,7421,9593,7018,4371,3794,108,44,RED,0,2.2333333333333334,17,10,1,1,0,0.0,18,1,0,1
92,6647,6652,3522,6170,6832,9120,104•,43•,RED,0,1.2333333333333334,10,15,0,2,0,-0.03333333333333333,8,5,0,2
93,5948,3933,9065,8558,6606,2283,71•,60•,RED,1,1.0333333333333334,17,3,0,2,0,2.033333333333333,13,5,0,2
94,5716,3526,9053,6106,9134,6605,50•,36•,RED,0,1.0666666666666667,18,2,0,2,0,1.0333333333333334,12,1,0,2
95,9702,7725,4010,9280,8290,7546,37•,42•,BLUE,0,2.9,12,1,0,2,0,0.03333333333333333,5,6,0,2
96,6017,7161,5874,5959,3158,5932,42•,80•,BLUE,0,0.03333333333333333,13,2,0,2,0,1.0666666666666667,18,8,0,2
