#,Red_1,Red_2,Red_3,Blue1,Blue2,Blue3,Red_Score,BlueScore,Result,RedNav,RedRaise,RedDeck,RedHull,RedNest,RedHoist,BlueNav,BlueRaise,BlueDeck,BlueHull,BlueNest,BlueHoist
47,3561,9664,7088,8750,10113,5894,70•,58•,RED,0,0.9666666666666667,14,7,0,2,0,2.0,19,2,0,2
48,5726,10136,8827,6180,9121,8369,60•,30,RED,0,0.03333333333333333,14,5,0,2,0,0.19999999999999998,11,0,0,1
49,7621,3035,8573,5986,4597,8598,87•,55•,RED,1,0.8333333333333334,13,7,0,2,0,1.9333333333333333,15,4,0,2
50,4332,10181,8750,8114,7521,9311,42•,33,RED,0,1.0,12,3,0,2,0,1.0,8,2,0,1
51,3481,5572,10113,6155,9444,7138,102,18,RED,0,0.9666666666666667,15,11,1,1,0,0.0,8,-1,0,1
52,4219,9524,3029,8625,4063,9664,52,60,BLUE,0,0.06666666666666667,11,6,0,1,0,0.2333333333333333,12,5,1,1
53,9051,8556,9658,3561,2969,9419,38•,76•,BLUE,0,0.0,5,5,0,2,0,1.9,14,7,0,2
54,4597,9311,8019,8610,5726,9121,82•,48•,RED,1,0.03333333333333333,18,4,0,2,0,0.03333333333333333,11,4,0,2
55,10136,6155,3035,9664,8573,8114,84,44•,RED,0,0.8666666666666667,16,9,0,1,0,0.0,11,4,0,2
56,7138,2969,8827,4219,7521,4332,50•,36•,RED,0,0.0,13,4,0,2,0,1.0,7,4,0,2
57,7621,9051,6180,8019,3561,8610,24•,77•,BLUE,0,0.16666666666666666,4,3,0,2,0,0.9666666666666667,14,6,0,2
58,5572,5986,9444,10181,8625,9419,80•,45•,RED,0,1.0,9,8,1,2,0,0.9666666666666667,14,2,0,2
59,5894,3029,9658,9524,7088,10113,40•,44•,BLUE,0,0.03333333333333333,10,3,0,2,0,0.03333333333333333,13,2,0,2
60,3481,8598,8369,8750,8556,4063,55•,96•,BLUE,0,1.8666666666666667,16,1,0,2,1,1.2,11,7,1,2
61,9419,8114,10136,8573,9444,5726,45•,65•,BLUE,0,0.9666666666666667,8,5,0,2,0,0.0,11,6,0,2
62,7138,3029,3561,9121,7088,2969,61•,54•,RED,0,1.0,9,7,0,2,0,0.03333333333333333,10,7,0,2
63,10181,7621,9664,8827,5894,8610,38•,42•,BLUE,0,0.03333333333333333,5,6,0,2,0,0.0,13,2,0,2
64,8369,8625,5572,4219,9658,8598,58•,52•,RED,0,0.03333333333333333,6,6,0,2,0,1.0,13,4,0,2
65,9051,4332,10113,6180,4063,3035,42,94•,BLUE,0,0.03333333333333333,9,4,0,0,0,0.2333333333333333,14,8,1,2
66,9524,8019,6155,5986,7521,8750,79•,43•,RED,0,0.0,19,7,0,2,0,2.9,9,4,0,2
67,8556,4597,5572,3481,9311,7088,103•,39•,RED,0,0.03333333333333333,17,11,1,2,0,0.9333333333333333,12,0,0,2
68,5726,7138,4063,8610,4219,8573,110•,71•,RED,1,0.2333333333333333,12,10,1,2,0,0.03333333333333333,14,7,0,2
69,9121,5986,7621,6180,10113,2969,44,44•,TIE,0,1.0,11,4,0,1,0,1.2000000000000002,10,4,0,2
70,4332,8114,4597,3029,8750,9419,32•,52•,BLUE,0,0.0,7,3,0,2,1,1.9333333333333333,10,2,0,2
71,8556,9664,10136,3481,9051,3561,52•,79•,BLUE,0,0.03333333333333333,12,6,0,2,0,1.8666666666666667,12,8,0,2
72,9311,3035,9524,10181,8369,9444,37•,43•,BLUE,0,0.8666666666666667,12,0,0,2,1,0.03333333333333333,6,2,0,2
73,8827,8598,8019,8625,6155,9658,98•,38•,RED,1,0.9666666666666667,26,5,0,2,0,0.0,11,2,0,2
74,5894,6180,3561,7521,5572,8573,61•,110•,BLUE,0,1.1333333333333333,13,4,0,2,0,1.0,15,9,1,2
75,8750,2969,8114,4063,4597,8610,49•,69•,BLUE,0,0.9666666666666667,11,5,0,2,0,1.2333333333333334,14,6,0,2
76,9444,8625,3029,8019,7621,8556,24,56•,BLUE,0,0.03333333333333333,6,1,0,1,0,0.0,13,6,0,2
77,5986,7138,9419,6155,10181,5894,31•,40•,BLUE,0,1.9,8,2,0,2,0,0.03333333333333333,10,3,0,2
78,5726,4219,8369,9051,8827,9664,38•,38,TIE,0,0.03333333333333333,7,3,0,2,0,0.0,10,3,0,1
79,9121,10136,9311,4332,7088,9658,56,28•,RED,0,0.1,15,3,0,0,0,0.0,5,3,0,2
80,10113,8598,3035,7521,9524,3481,75•,61,RED,0,1.8333333333333335,23,4,0,2,0,0.8666666666666667,17,4,0,1
